2610	-433
2810	-1035
3010	-5048
3210	-2976
3410	-838
3610	746
3810	104
4010	654
4210	-21067
4410	-2451
4610	-2016
4810	-757
5010	700
5210	-338
11	-7529
211	-1166
411	-1931
611	-890
811	-453
1011	-2481
1211	-208
1411	-1945
1611	616
1811	-1749
2011	-3673
2211	-3276
2411	-988
2611	-565
2811	-4646
3011	-1265
3211	-800
3411	-606
3611	-3928
3811	76
4011	-7739
4211	-2269
4411	-507
4611	608
4811	-765
5011	-2214
5211	-1418
12	-1253
212	272
612	-1913
812	-1025
1012	-2293
1212	-2887
1412	-3918
1612	-451
1812	-145
2012	720
2212	-2470
2412	-7666
2612	141
2812	-2308
3012	-730
3212	-578
3412	-2172
3612	-5678
3812	-867
4012	-380
4212	-2843
4412	-2069
4612	-2190
4812	-188
5012	-649
5212	293
13	-2505
213	-1205
413	-548
613	-1050
813	-839
1013	-4463
1213	447
1413	-937
1613	-666
1813	-608
2013	103
2213	-866
2413	-23209
2613	396
2813	-31223
3013	-2550
3213	146
3413	78
3613	-612
3813	91
4013	240
4213	-2635
4413	218
4613	127
4813	-6380
5013	-1782
14	-1707
214	-875
414	-22
614	-562
814	441
1014	-3411
1414	-56
1614	-4921
1814	-35274
2014	-10014
2214	596
2414	-847
2614	-623
2814	-1107
3014	819
3214	453
3414	247
3614	-232
3814	-3835
4014	452
4414	-3361
4614	201
4814	-1149
5014	-457
15	-313
215	-983
415	-8
615	-6686
815	-3248
1015	-285
1215	-110
1415	-2000
1615	-1361
1815	-2190
2015	-3223
2215	269
2615	-1216
2815	51
3015	-136
3215	-884
3415	-406
3615	-1129
3815	-1354
4015	-470
4215	-193
4415	-7880
4615	-2424
4815	269
5015	-696
5215	584
16	-916
216	66
416	346
616	-1439
816	-431
1016	-1043
1216	-2812
1416	-3624
1616	466
1816	-1795
2016	-587
2216	-694
2416	-4789
2616	-903
2816	-873
3016	-459
3216	-2944
3416	310
3616	-3913
3816	-796
4016	79
4216	126
4416	-2515
4616	-1257
4816	-1375
5016	809
17	-2138
217	99
417	-1584
617	-208
817	-566
1017	-2597
1217	-817
1417	-8615
1617	-33893
1817	-2211
2017	-316
2217	1241
2417	-1672
2617	-2021
2817	-2617
3017	-748
3217	-1374
3417	-445
3617	-1765
3817	262
4017	-223
4217	-1428
4417	-2133
4617	671
4817	-10722
5017	-1231
5217	541
18	-178
218	-1946
418	-106
618	-4923
818	562
1018	-1180
1218	-121
1418	17
1618	789
1818	-4908
2018	-297
2218	-2832
2418	-2687
2618	-550
2818	63
3018	-2865
3418	429
3618	-1379
3818	-1099
4018	-687
4218	1013
4418	-1803
4618	-1471
4818	-897
5018	157
5218	-884
19	-1367
219	-2498
419	-717
619	304
819	28
1019	-2491
1219	-2544
1419	-4898
1619	-1509
1819	-2181
2019	-5917
2219	-5
2419	-2055
2619	-1265
2819	-866
3019	-906
3219	317
3419	646
3619	-846
3819	-3051
4019	-797
4219	406
4419	-2386
4619	-127
4819	-3915
5019	-127
5219	-260
20	-3237
220	-279
420	-2650
620	-3
820	-2428
1020	-617
1220	2311
1420	-514
1620	-2742
1820	-1446
2020	-1234
2220	-218
2420	-290
2620	52
2820	-17217
3020	-1826
3420	333
3620	-1793
3820	-126
4020	-1642
4220	-4476
4420	-4341
4620	-304
4820	-1854
5020	-74
5220	536
21	-515
221	-984
421	-312
621	-3721
821	-4267
1021	-775
1221	-341
1421	112
1621	6
1821	-36
2021	-1525
2221	-849
2421	-63
2621	20
2821	-1578
3021	-178
3221	271
3421	12
3621	-7944
3821	105
4021	594
4221	-1281
4421	-2040
4621	542
4821	-838
5021	-260
5221	-741
22	260
222	-3669
422	-583
622	-7836
822	-1600
1022	-1319
1222	357
1422	-2618
1822	-557
2022	-10913
2222	-670
2422	-1227
2622	100
2822	-180
3022	21
3222	449
3422	-444
3622	-8544
3822	-97
4022	-924
4222	-5745
4422	-1896
4622	563
4822	-836
5022	-723
23	-1528
223	-21641
423	594
623	-4796
823	148
1023	-573
1223	484
1423	-1178
1623	60
1823	-16161
2023	-701
2223	-1353
2423	-1391
2623	-1632
2823	-8403
3023	-1643
3223	-273
3423	-210
3623	-3228
3823	-213
4023	162
4223	-4839
4423	-1102
4623	132
4823	-561
5023	-1305
5223	-591
24	-45
224	-1593
424	688
624	-6136
824	-1391
1024	-136
1224	-5
1424	-231
1624	-156
1824	219
2024	-3025
2224	283
2424	-4113
2624	-1154
2824	-1642
3024	844
3224	-4586
3424	-287
3624	-671
3824	44
4024	-1698
4224	-1831
4424	-2286
4624	-240
4824	-505
5024	-2365
5224	-76
25	79
225	259
425	326
625	-9
825	245
1025	-3170
1225	234
1425	426
1625	-3160
1825	-5141
2025	-2849
2225	-768
2425	590
2625	-97
2825	-4290
3025	-2496
3225	-328
3425	283
3625	-1078
3825	-1489
4025	-1426
4225	-883
4425	-8363
4625	-32
4825	649
5025	-6156
5225	-4882
26	-3966
226	-1394
426	24
626	-14294
826	326
1026	-10079
1226	-227
1626	579
1826	379
2026	-1533
2226	-1319
2426	-1743
2626	-799
2826	-2744
3026	-5446
3226	-159
3426	-78
3626	-4508
3826	-188
4026	557
4226	218
4426	-3154
4626	45
4826	-889
5026	-10793
5226	-2781
27	-827
227	-281
427	542
627	-5900
827	-414
1027	-3265
1227	532
1427	619
1627	225
1827	-746
2027	-6292
2227	285
2427	-5199
2627	-1545
2827	-8836
3027	-150
3227	-1323
3427	-822
3627	-259
3827	-568
4027	349
4227	-2837
4427	-5228
4627	378
4827	124
5027	-1531
5227	-521
28	-1682
228	-1143
428	247
628	-850
828	532
1028	-2657
1228	-213
1428	-3477
1628	-342
1828	-2466
2028	-2488
2228	-1288
2428	-218
2628	51
2828	-593
3028	459
3228	301
3428	-782
3628	-4028
3828	228
4228	-3211
4428	-955
4628	-64
4828	-2572
5028	-624
5228	385
29	-183
229	-4270
429	899
629	-5140
829	56
1029	-1755
1229	430
1429	-620
1629	-3605
1829	-2439
2229	-722
2429	-1705
2629	171
2829	-871
3029	420
3229	33
3429	-2296
3629	-2269
3829	686
4029	-1292
4229	-461
4429	-1740
4629	419
4829	-524
5029	483
5229	-3821
30	-371
230	-4
430	952
630	99
830	201
1030	194
1230	-22986
1430	59
1630	894
1830	-1833
2030	-1932
2230	-639
2430	-2618
2630	-1328
2830	-23570
3030	-1040
3230	-20630
3430	-426
3630	-826
3830	-928
4030	140
4230	520
4430	-6872
4630	229
4830	-3324
5030	-2193
5230	-46
